RowNumber,CustomerID,Surname,CreditScore,Country,Gender,Married,Age,Dependents,NumBankAccts,HasCrCard,EmergingMarketFund,RealEstate,PrivateEquity,GovtBonds,CorpBonds,ETF Tech,ETF Health,ETF Med,EstimatedSalary,Mortgage,Risk Profile,Debt,Net Assets,Portfolio Return,Diversification,BusinessOwner,Revenue,Margin,LifeInsurance,NumTransactions,LastTransactionDate,LastTransactionAmt,ForeignAssets,NumProducts,Churn,Discount,Retention,CLV
6540,15749328,Johnson,697,France,Female,0,45,0,2,1,1,0,1,0,1,0,0,1,46808,1,0.45,44075,60146,0.1442,0.2432,0,56130.14,0.1,0,2,10/16/2016,4170.3,0,4,1,0.2,,
6541,15656322,Sandover,571,Germany,Male,0,33,0,1,1,0,0,0,0,0,1,1,0,26772,0,0.44,11731,43643,0.167,0.4141,1,26560.1,0.09,0,8,4/17/2019,4241.4,0,2,1,0.09,,
6542,15685564,Nnamutaezinwa,748,Spain,Male,1,35,4,1,1,1,1,0,1,1,1,0,0,150057,0,0.18,0,58952,0.1499,0.3944,0,21338.12,0.13,1,2,8/13/2015,7009.4,0.1,5,1,0.24,,
6543,15785831,Sinclair,591,France,Male,0,35,1,1,1,0,0,0,0,0,1,0,1,56029,0,0.39,18802,61357,0.1572,0.4061,1,47927.1,0.07,1,5,2/27/2015,7686.2,0,4,0,0.16,,
6544,15796218,Wei,814,Germany,Male,1,29,2,2,1,1,1,1,0,0,1,0,1,147694,0,0.42,21578,43190,0.1249,0.3125,0,7578.61,0.07,1,8,7/15/2017,3451.3,0,4,0,0.12,,
6545,15716218,Higgins,709,France,Female,1,45,2,1,0,0,0,1,1,1,1,0,1,174032,0,0.48,14644,98210,0.0868,0.2767,1,17868.67,0.03,1,5,4/27/2017,1932.2,0,3,0,0.52,,
6546,15572735,Chang,433,Spain,Male,1,27,5,2,1,0,1,0,1,0,1,1,1,153699,0,0.01,0,30909,0.1354,0.3267,0,43451.29,0.05,1,8,1/27/2016,1122.3,0,1,0,0.56,,
6547,15633840,Henderson,781,France,Male,1,20,4,2,1,0,1,0,0,0,1,1,1,108301,0,0.33,28425,80524,0.1439,0.4768,0,26978.02,0.05,1,6,3/22/2019,3357.3,0,1,1,0.29,,
6548,15608760,Cox,656,France,Female,0,30,1,1,1,1,0,0,0,1,0,0,1,22929,0,0.48,22791,82505,0.1453,0.4679,1,54016.6,0.1,1,4,12/31/2016,8857.3,0.49,3,0,0.2,,
6549,15627848,Tsui,683,France,Male,1,38,2,2,1,0,0,1,1,1,1,1,1,102666,0,0.39,38261,43967,0.1049,0.403,1,39628.67,0.06,0,1,10/3/2016,2036.3,0,5,1,0.69,,
6550,15792029,Lee,620,France,Male,0,32,1,2,1,1,0,1,1,0,1,1,0,56139,0,0.02,17529,31191,0.161,0.2551,0,6647.67,0.05,0,1,9/20/2018,9804.7,0,1,0,0.31,,
6551,15617331,Sergeyeva,637,Germany,Female,1,39,1,1,1,1,1,0,0,1,0,1,0,88391,1,0.4,2572,73532,0.0964,0.2295,1,77801.86,0.09,1,2,7/4/2016,7266.8,0,5,0,0.34,,
6552,15651740,Napolitani,525,Spain,Female,1,30,3,2,0,0,1,1,1,1,1,0,1,149195,0,0.21,0,31964,0.1135,0.2717,1,50654.4,0.05,1,7,9/28/2015,9044,0.2,4,1,0.21,,
6553,15636407,Beatham,793,Germany,Female,1,34,5,1,1,1,0,0,1,1,0,1,1,143357,0,0.24,41524,83997,0.0995,0.4082,1,29602.68,0.12,0,10,5/19/2018,5091.8,0.07,6,0,0.08,,
6554,15607526,Lu,638,Germany,Male,1,50,5,1,1,0,1,0,0,0,1,0,0,168360,1,0.4,0,41694,0.1349,0.3873,0,30960.83,0.04,0,7,2/19/2019,3578.6,0,4,1,0.69,,
6555,15632576,Yashina,520,France,Male,1,31,1,1,1,0,1,0,1,0,1,1,0,77336,0,0.34,37589,38534,0.1051,0.2002,0,30762.03,0.03,0,4,9/3/2016,1180,0.23,3,0,0.25,,
6556,15581505,Bales,641,France,Male,1,35,1,2,1,0,0,1,0,0,1,0,0,93149,0,0.22,31649,59954,0.1715,0.303,1,89290.45,0.1,0,2,5/21/2018,9100.8,0.35,1,1,0.06,,
6557,15612207,Hill,840,Germany,Female,0,51,0,1,0,0,1,0,0,1,0,1,0,36687,1,0.47,29322,43819,0.1572,0.4444,0,17531.72,0.05,1,3,10/31/2017,3441.6,0.47,4,0,0.06,,
6558,15707242,Ibeamaka,504,Spain,Male,1,40,3,2,0,1,1,0,1,0,1,0,1,146703,0,0.07,39151,45372,0.0811,0.167,0,41555.6,0.1,0,4,4/28/2015,9026.3,0.08,5,1,0.35,,
6559,15721937,Romilly,686,France,Male,1,38,5,1,0,0,1,1,0,0,1,0,0,115928,0,0.13,10874,42231,0.1656,0.111,1,34126.03,0.03,1,6,12/20/2015,6794.6,0.07,3,0,0.41,,
6560,15773852,Hayes,533,Germany,Male,1,38,4,2,1,1,0,0,1,0,1,0,1,104189,0,0.4,0,75157,0.1371,0.1613,1,32273.35,0.06,1,2,9/23/2017,1566.7,0,3,1,0.35,,
6561,15719778,Chiu,577,France,Female,0,32,0,2,1,1,0,1,0,1,1,1,1,9902,0,0.21,38033,71878,0.1387,0.2726,0,53717.76,0.12,0,10,11/14/2018,6221.8,0,4,0,0.34,,
6562,15650538,Sun,445,Germany,Female,0,48,0,1,1,1,1,0,0,1,1,1,0,16646,1,0.47,33641,61500,0.1595,0.257,0,43957.89,0.05,0,3,4/29/2015,7446.2,0.09,6,1,0.43,,
6563,15797475,Brennan,720,France,Male,1,44,4,1,1,1,0,0,0,1,0,0,0,180135,1,0.14,0,38800,0.1017,0.274,0,52935.74,0.07,0,6,1/16/2018,8188.5,0.03,1,1,0.19,,
6564,15780359,Storey,643,Germany,Male,1,25,3,1,1,1,1,1,0,1,1,1,0,148099,0,0.01,33013,86718,0.112,0.1385,0,30064,0.13,1,6,1/31/2018,4449.4,0,6,1,0.67,,
6565,15737104,Lawson,652,Germany,Female,0,47,0,2,1,1,0,1,1,0,0,1,1,38799,1,0.26,39538,63313,0.1228,0.1802,1,29815.59,0.09,1,3,7/14/2018,6445.6,0.36,3,1,0.32,,
6566,15789936,T'ao,663,France,Female,1,33,3,2,1,0,1,1,1,1,0,1,1,153295,0,0.38,18965,26101,0.0994,0.417,0,76393.17,0.08,0,10,6/3/2016,4675,0,3,0,0.41,,
6567,15709523,Yao,525,Germany,Female,1,30,3,2,1,1,1,0,0,0,1,0,0,100688,0,0.38,31105,57739,0.0878,0.4374,0,33533.5,0.11,1,4,12/19/2018,1889.9,0,3,1,0.11,,
6568,15593425,Bracewell,662,Spain,Female,1,54,3,1,0,1,1,0,0,1,0,1,1,111443,1,0.49,28002,75715,0.1263,0.1625,1,35827.88,0.09,0,6,4/29/2019,3944.5,0,6,0,0.63,,
6569,15776725,Kerr,724,Germany,Male,1,54,5,1,1,0,0,1,1,0,1,0,0,136902,0,0.18,25541,69713,0.1384,0.2303,1,35695.54,0.05,1,1,7/12/2018,2790.5,0.15,6,1,0.12,,
6570,15604706,Blake,581,Germany,Male,1,38,3,1,1,1,1,1,0,1,1,1,1,105733,1,0.04,0,48347,0.1792,0.4719,0,47486.47,0.11,0,4,11/22/2018,7176.7,0,4,0,0.34,,
6571,15790958,Sanders,685,Spain,Male,0,38,1,2,1,0,1,0,1,1,1,1,0,35885,0,0.07,21592,99600,0.1468,0.165,0,17899.21,0.08,1,5,11/16/2016,9753.2,0,1,1,0.34,,
6572,15747534,Torkelson,595,France,Male,1,46,0,1,1,1,1,0,0,0,0,1,1,73489,1,0.2,20424,44573,0.1525,0.4038,0,7871.26,0.08,0,2,1/23/2018,4996.7,0,3,1,0.31,,
6573,15574237,Hsueh,588,France,Female,1,21,4,2,1,0,0,1,1,1,0,0,0,110114,0,0.22,41685,61742,0.1358,0.2159,0,50373.88,0.13,1,8,3/28/2017,8919.6,0.42,3,1,0.13,,
6574,15690332,Wang,647,Germany,Male,0,35,0,1,1,0,1,0,1,1,0,0,1,40145,0,0.49,14040,86464,0.1548,0.1565,1,27219.59,0.04,1,3,6/18/2019,4043.6,0.49,1,1,0.41,,
6575,15661290,Hightower,785,Germany,Female,1,38,3,1,0,1,1,0,0,0,1,1,1,146399,0,0.49,6077,24599,0.1038,0.111,0,84867.16,0.12,0,2,11/9/2018,4053.4,0.18,4,0,0.44,,
6576,15651883,Genovesi,794,Germany,Female,1,55,2,1,1,1,0,1,1,1,1,1,0,160526,1,0.33,0,40779,0.136,0.2679,0,60038.52,0.08,0,6,12/17/2018,479.7,0.41,4,0,0.25,,
6577,15808905,Levan,823,France,Male,1,37,3,1,1,1,0,1,0,0,0,0,0,173517,0,0.09,15624,52677,0.1798,0.4177,1,45574.77,0.06,1,5,11/22/2017,2080.2,0.22,5,0,0.57,,
6578,15715532,Lai,687,Germany,Male,1,38,0,1,0,0,0,1,1,0,0,0,1,88397,0,0.19,6942,75725,0.1061,0.1678,0,76749.64,0.12,1,4,1/31/2018,3855.6,0.42,5,0,0.03,,
6579,15786078,Loginov,850,France,Female,1,28,5,2,1,1,0,1,1,0,0,0,1,185821,0,0.25,0,68458,0.1772,0.2448,1,109247.29,0.12,0,3,12/14/2018,1284.1,0,6,1,0.73,,
6580,15652401,Lafleur,496,France,Female,1,36,3,2,0,1,0,0,0,0,0,0,0,108098,0,0.32,32555,29827,0.1389,0.3086,1,122242.15,0.13,0,9,3/13/2016,9287.9,0.14,1,0,0.11,,
6581,15673074,Obidimkpa,527,Germany,Female,1,30,5,1,1,0,1,0,0,1,1,1,0,162268,0,0.26,38502,91479,0.0953,0.2955,1,31815.96,0.08,1,7,1/6/2016,514.6,0,1,1,0.17,,
6582,15598744,Ch'ang,576,Germany,Female,1,71,2,1,1,1,1,1,1,0,0,0,1,193135,1,0.28,9358,96014,0.1444,0.2089,0,11804.34,0.07,1,3,12/20/2015,4922.1,0.2,2,0,0.69,,
6583,15785975,Mason,525,Spain,Female,1,60,5,2,0,0,0,0,0,1,0,1,1,168035,0,0.27,44078,97462,0.0956,0.4566,0,32549.23,0.1,1,7,4/25/2017,3201.8,0.15,2,1,0.13,,
6584,15613180,Miranda,727,Germany,Male,1,21,2,1,1,0,1,1,0,0,1,1,1,163296,0,0.46,7709,93134,0.1437,0.329,1,76820.45,0.12,1,2,2/20/2018,8347.2,0.01,6,1,0.2,,
6585,15584229,Simon,671,Germany,Female,1,23,3,1,1,0,0,0,0,1,1,0,1,159553,0,0.36,0,90595,0.1737,0.3372,0,32420.67,0.08,1,9,3/13/2018,2661.2,0,6,0,0.45,,
6586,15773804,Golubeva,625,France,Male,1,39,0,1,1,1,1,1,1,1,0,1,1,99801,0,0.28,33932,60411,0.1642,0.1863,1,78524.46,0.1,0,7,4/22/2017,5144.7,0,1,1,0.76,,
6587,15699515,Manfrin,643,Germany,Male,0,33,1,2,1,0,1,1,1,1,1,1,0,40251,0,0,0,50430,0.1702,0.2744,1,24196.51,0.09,1,10,7/20/2017,9102.7,0,1,1,0.39,,
6588,15705313,Stange,707,France,Female,1,33,0,1,1,1,1,0,1,1,0,1,1,83336,0,0.14,12448,59559,0.0871,0.3297,1,37266.18,0.11,1,4,7/10/2018,3333.4,0.34,2,0,0.39,,
6589,15693817,Ferrari,539,Spain,Male,0,28,1,2,1,0,0,1,1,0,0,1,1,48382,0,0.49,28348,40989,0.1728,0.305,1,22208.31,0.09,0,9,3/27/2017,6913,0.1,6,0,0.65,,
6590,15673790,Taylor,498,Germany,Male,1,45,5,2,0,1,0,1,0,0,1,1,0,165990,0,0.45,19860,58128,0.0893,0.2245,0,29551.76,0.05,1,4,8/31/2015,2930.2,0,1,1,0.73,,
6591,15674868,Wei,696,Spain,Female,0,30,0,2,1,1,1,1,1,1,1,1,1,9003,0,0.15,20302,95150,0.161,0.1714,1,15349.27,0.04,1,9,3/2/2017,3532.8,0,2,1,0.17,,
6592,15692110,Ch'eng,758,France,Female,1,33,2,1,1,1,0,1,1,1,0,1,1,188156,0,0.13,5035,75211,0.1442,0.4546,0,109563.09,0.11,0,3,12/23/2016,2349.9,0.15,2,0,0.15,,
6593,15645904,Parsons,685,France,Female,1,33,5,2,0,1,1,0,1,0,0,0,0,186785,0,0.28,0,25890,0.1625,0.4548,1,18957.86,0.05,1,10,11/2/2017,2191.9,0,3,1,0.75,,
6594,15581332,Pan,655,Germany,Female,1,30,4,2,1,1,1,1,1,0,1,0,1,184260,0,0.3,2087,64785,0.1707,0.346,1,89138.48,0.12,1,7,1/15/2018,5849.9,0.44,3,0,0.36,,
6595,15808544,Cameron,747,France,Female,0,40,1,1,0,0,1,1,0,0,0,1,1,57818,1,0.39,4657,29405,0.1625,0.1801,1,63153.89,0.07,0,1,12/2/2018,6386.9,0.09,2,1,0.75,,
6596,15734948,Igwebuike,601,Spain,Male,1,24,5,2,0,0,1,1,1,0,0,0,0,144660,0,0.38,32943,22771,0.1557,0.2125,0,52281.55,0.13,0,10,9/5/2017,1248.1,0.46,6,1,0.62,,
6597,15654531,Tuan,477,France,Male,1,22,3,2,0,1,0,1,0,0,1,0,0,163113,1,0.37,0,87795,0.1042,0.3466,0,27756.51,0.04,0,2,5/22/2016,3407.6,0,1,1,0.49,,
6598,15637774,Fraser,558,France,Male,1,32,3,1,0,0,0,1,1,0,0,1,0,136301,0,0.08,5208,36181,0.1698,0.2756,0,104646.82,0.11,0,7,12/13/2017,9868.2,0,2,1,0.56,,
6599,15677141,Turnbull,586,Spain,Male,0,29,0,1,1,0,0,0,1,0,0,0,0,36177,0,0.32,25544,87551,0.1654,0.256,0,23428.54,0.07,1,6,9/9/2017,3383.7,0.05,6,1,0.49,,
6600,15739578,Chiazagomekpere,850,France,Male,1,49,0,1,1,1,1,1,1,0,0,0,1,65769,1,0.41,31808,90688,0.0936,0.1463,0,47671.61,0.12,0,4,1/16/2016,9058.7,0,3,0,0.33,,
6601,15697360,Yudina,505,France,Female,1,36,2,1,0,0,1,1,0,0,1,0,0,174123,1,0.19,42566,42505,0.1322,0.277,1,104080.88,0.1,1,3,3/24/2018,9608.1,0.05,4,1,0.41,,
6602,15655213,Udinese,591,Germany,Female,1,51,5,1,1,1,1,0,1,1,1,1,1,161305,1,0.04,38387,80682,0.1616,0.3939,0,38627.71,0.08,1,6,1/5/2016,9285.9,0.07,2,1,0.11,,
6603,15580872,Chinweike,761,Germany,Female,1,38,2,2,1,0,1,0,0,1,0,1,1,109395,0,0.39,0,39930,0.0803,0.3614,1,21785.21,0.04,0,3,6/8/2017,3190.4,0.13,1,1,0.37,,
6604,15683213,Bergamaschi,554,France,Female,1,35,2,2,0,0,1,0,0,0,0,0,0,190155,0,0.4,5663,37801,0.174,0.4325,0,65044.93,0.12,1,4,6/13/2015,8048.2,0,1,0,0.35,,
6605,15801188,Milliner,774,France,Female,1,47,1,1,0,1,0,0,1,1,0,0,1,61451,0,0,0,21140,0.1797,0.4765,0,70194.38,0.09,1,3,5/2/2015,5279.9,0.33,5,1,0.37,,
6606,15645029,Knowles,771,Spain,Female,0,33,0,2,1,0,0,0,1,1,0,0,1,8673,0,0.35,4723,93058,0.086,0.1473,0,78946.98,0.1,0,5,7/22/2016,8486.8,0.19,6,1,0.51,,
6607,15633181,Swinton,792,France,Male,1,31,2,2,0,1,0,1,1,0,1,1,0,125913,0,0.29,17836,25385,0.1727,0.1773,1,77977.15,0.11,1,10,4/6/2016,5757.6,0,6,1,0.44,,
6608,15598259,Gregory,673,Germany,Female,1,41,4,1,1,0,1,0,0,1,1,0,1,151349,0,0.01,31615,25322,0.1253,0.2265,1,56798.94,0.09,0,10,10/24/2016,5072.2,0.48,1,0,0.72,,
6609,15576000,Chibueze,765,France,Male,1,40,0,1,1,0,1,1,1,0,0,1,0,67972,0,0.49,29718,20295,0.1312,0.3914,0,20934.32,0.04,1,9,1/11/2015,7153.2,0,1,0,0.62,,
6610,15766047,Sukhorukova,748,France,Female,1,41,0,1,1,1,0,1,0,0,1,1,1,71139,0,0.49,27990,43185,0.1238,0.2596,1,30294.36,0.03,1,5,10/16/2017,4379.4,0.03,5,1,0.32,,
6611,15596339,French,422,France,Male,1,54,1,1,0,1,1,0,0,1,0,0,1,86351,0,0.3,0,99772,0.0841,0.3995,0,16914.52,0.07,1,6,7/27/2015,2540.7,0.28,6,0,0.54,,
6612,15715199,Estrada,568,Spain,Male,1,27,3,2,0,0,0,1,1,0,1,1,1,118648,0,0.3,2955,27091,0.1678,0.2315,1,24538.94,0.03,1,4,10/25/2018,437.4,0.05,3,1,0.12,,
6613,15615938,Fleming,502,France,Female,1,64,3,1,0,1,0,0,1,0,1,0,1,100995,0,0.09,0,54645,0.1758,0.3857,0,44539.12,0.13,1,6,2/20/2019,6293.1,0,1,0,0.32,,
6614,15679991,Kennedy,524,France,Female,1,28,3,2,0,1,1,0,0,0,1,1,1,147101,0,0.1,36224,84796,0.1068,0.2574,0,36721.95,0.04,1,8,6/5/2019,720.5,0,4,0,0.62,,
6615,15626135,Combes,689,France,Male,1,34,5,1,1,1,0,1,1,1,0,0,1,155496,0,0.01,8662,95533,0.1639,0.3067,0,20320.62,0.04,0,6,3/5/2017,5046.7,0,1,0,0.64,,
6616,15792934,Carruthers,661,France,Male,1,26,3,2,0,1,1,1,0,0,0,0,0,196876,0,0.15,15349,76149,0.1752,0.4623,1,20344.95,0.04,0,2,11/21/2015,8434.2,0,1,1,0.57,,
6617,15744046,Andrejew,606,Spain,Male,1,33,1,2,1,1,1,1,0,0,0,1,0,63177,0,0.35,0,57729,0.0923,0.2219,0,21493.96,0.12,1,4,3/9/2019,8208.4,0,6,0,0.73,,
6618,15700826,Ko,678,Germany,Female,1,54,3,2,0,0,0,1,1,0,0,1,1,105222,0,0.01,23202,77112,0.1578,0.1844,1,28949.28,0.08,1,8,3/20/2018,3223.6,0.24,1,0,0.56,,
6619,15756301,Daniels,636,Germany,Female,1,29,3,1,0,0,1,0,0,1,0,1,1,131924,0,0.01,40100,72123,0.08,0.1332,0,26294.95,0.12,1,9,9/3/2015,9760.3,0,2,0,0.21,,
6620,15586517,Toscano,647,France,Male,0,32,0,1,1,0,1,0,1,1,1,1,1,23133,0,0.03,16520,80584,0.1187,0.4246,1,59181.41,0.08,1,3,10/21/2017,9404.1,0,3,1,0.42,,
6621,15751297,Wilson,732,France,Male,1,36,5,2,1,0,0,0,1,1,1,1,1,161428,0,0.44,22104,23984,0.1144,0.1013,0,89763.28,0.1,0,10,10/31/2016,4605.7,0.04,6,0,0.55,,
6622,15710365,Thomson,646,France,Male,1,50,4,2,1,1,1,1,1,1,0,1,0,181795,1,0.47,35983,35155,0.1476,0.4314,0,68130.34,0.11,0,9,1/20/2017,6276.3,0,5,0,0.3,,
6623,15679307,Kazantseva,559,France,Female,1,43,1,1,0,1,0,1,1,1,1,1,0,86634,0,0.29,0,50736,0.1106,0.2019,1,56730.59,0.09,1,2,6/1/2019,9711.7,0.48,1,0,0.19,,
6624,15610753,Cremonesi,581,France,Male,0,28,0,1,1,0,1,1,0,0,1,1,1,29938,0,0.48,1479,92349,0.1739,0.1738,1,25903.49,0.04,1,2,12/26/2016,927.7,0.29,1,1,0.27,,
6625,15811036,Ferri,565,France,Male,1,46,3,1,0,0,1,1,1,1,0,0,1,140130,0,0.42,0,51195,0.1766,0.2342,1,18089.98,0.05,1,10,9/16/2015,8842.2,0.07,3,1,0.49,,
6626,15610912,Ferri,657,Spain,Female,0,41,0,1,1,1,1,0,0,0,0,1,1,17537,0,0.5,18847,76782,0.179,0.1526,1,8182.68,0.05,0,1,4/12/2019,4207.4,0.14,5,1,0.55,,
6627,15619932,Lombardi,847,France,Male,0,66,1,1,0,1,0,1,0,0,1,0,0,53157,0,0.13,16356,36688,0.1156,0.2941,1,40868.24,0.09,1,9,3/5/2019,8499.9,0,2,1,0.55,,
6628,15746199,Eluemuno,558,France,Female,1,41,2,1,1,0,1,0,0,0,0,0,1,143585,1,0.38,19173,79660,0.1543,0.469,1,5651.79,0.04,1,8,2/25/2017,6191.5,0.43,1,1,0.03,,
6629,15584967,Chiganu,596,Spain,Male,1,57,1,2,1,0,0,1,1,1,1,0,1,72402,0,0.19,10422,45947,0.1626,0.168,1,30723.22,0.08,1,6,2/24/2019,1209.9,0.38,4,0,0.48,,
6630,15734365,Hsueh,579,France,Male,0,39,0,2,0,1,0,1,1,1,1,1,1,39892,0,0.09,28598,78763,0.1491,0.2956,1,47405.34,0.11,1,10,2/28/2015,2704.4,0,2,1,0.47,,
6631,15726960,O'Brien,741,France,Female,1,36,0,2,1,1,1,1,0,0,0,0,1,89805,0,0.43,0,86942,0.152,0.2287,1,18624.5,0.04,1,5,6/25/2019,5130.9,0.27,5,1,0.58,,
6632,15665177,Booth,613,France,Male,1,44,3,2,0,0,0,0,1,0,1,0,1,136492,0,0.12,23025,47741,0.1032,0.4078,0,23522.55,0.11,1,6,5/29/2019,4529.8,0.32,6,0,0.38,,
6633,15779915,O'Loghlin,694,Spain,Male,0,31,1,1,1,1,1,1,1,1,0,0,1,35593,0,0.02,817,24177,0.1448,0.1154,0,50978.53,0.07,0,3,2/25/2017,3565.7,0,1,0,0.58,,
6634,15729110,Lavrov,729,Spain,Female,0,42,1,2,1,0,1,0,1,1,1,1,0,58268,1,0.18,5886,87368,0.0992,0.4094,0,106530.53,0.11,0,8,3/5/2018,9254.2,0.03,2,0,0.74,,
6635,15575399,Somadina,480,France,Female,1,42,4,2,1,0,1,0,1,1,1,1,0,101779,0,0.45,28535,27529,0.1017,0.4468,0,59798.09,0.08,0,3,2/14/2016,2385.6,0,1,1,0.51,,
6636,15678374,Colombo,666,France,Female,1,59,5,2,1,0,0,1,1,0,1,1,0,185123,0,0.47,9424,85770,0.1515,0.2643,1,119973.56,0.13,1,4,4/19/2018,6762.4,0.21,1,0,0.18,,
6637,15792679,Troupe,575,France,Male,1,24,5,2,1,0,0,0,0,0,0,1,1,119928,0,0.32,31884,89704,0.1087,0.2996,0,27892.46,0.05,1,7,10/15/2016,2800.1,0.03,6,0,0.13,,
6638,15668767,Kenenna,850,France,Male,1,36,3,2,1,1,0,0,1,0,1,1,1,195033,0,0.07,20054,66517,0.1435,0.1649,0,78136.1,0.08,0,6,6/13/2016,8651.7,0,1,0,0.7,,
6639,15761886,Franklin,740,France,Male,1,36,1,1,1,0,0,0,0,0,1,0,0,86480,0,0.29,38232,69971,0.1242,0.4257,1,16252.04,0.04,1,8,10/2/2018,6146.6,0.12,1,1,0.38,,
6640,15583076,Deleon,588,Germany,Male,1,41,3,2,1,0,0,0,1,1,1,1,1,198767,0,0.17,19077,98487,0.1342,0.1185,0,100604.36,0.13,0,4,10/18/2015,422.1,0,2,1,0.39,,
6641,15815615,Kung,681,France,Male,1,36,3,1,1,1,1,1,1,1,1,1,0,185144,0,0.22,341,29162,0.1768,0.4053,0,20173.55,0.04,1,10,3/26/2019,3862.6,0.07,2,0,0.24,,
6642,15591942,Zito,611,Spain,Female,0,33,0,2,1,0,1,1,0,0,0,1,1,3730,0,0.14,12615,40845,0.175,0.1478,0,66733.15,0.1,1,1,10/8/2016,2589.5,0.37,2,1,0.62,,
6643,15724924,Giordano,589,France,Female,0,37,0,1,0,0,1,1,1,0,0,0,1,18989,0,0.32,30844,81028,0.103,0.3338,0,44182.98,0.07,1,9,11/8/2017,502.9,0,3,0,0.37,,
6644,15762123,Davide,717,Spain,Female,1,34,2,2,1,1,0,0,1,0,0,0,1,119314,0,0.04,26153,63095,0.1693,0.3305,1,90586.03,0.11,0,9,11/13/2016,1625.5,0.32,5,1,0.19,,
6645,15567893,Lei,556,Germany,Male,1,33,1,2,1,0,0,0,1,1,0,1,0,62628,0,0.19,29970,95829,0.0896,0.4011,1,22943.66,0.05,0,10,7/30/2015,7895.6,0,5,1,0.45,,
6646,15648989,Moss,850,France,Male,1,37,5,1,1,0,0,0,1,0,1,1,0,197267,0,0.47,28259,47485,0.1753,0.2039,0,27302.68,0.08,0,4,9/11/2018,1602.9,0.49,1,1,0.3,,
6647,15662021,Lucciano,685,Spain,Female,1,42,2,2,0,1,1,1,0,0,1,0,0,199992,0,0.41,27641,55508,0.1434,0.2394,1,113107.59,0.12,0,2,5/25/2018,8240.4,0,5,1,0.39,,
6648,15691627,Tai,713,France,Female,0,37,1,1,1,1,0,0,1,1,1,1,0,16403,0,0.17,10081,71082,0.0935,0.3981,0,69866.52,0.1,1,4,1/22/2018,4628.9,0.11,5,0,0.74,,
6649,15731751,Osinachi,437,France,Female,1,26,0,1,0,0,1,1,0,1,1,1,1,78855,0,0.21,24669,41480,0.1325,0.1587,1,115597.73,0.12,1,4,7/8/2016,8301,0.43,4,0,0.23,,
6650,15635277,Coates,605,Spain,Male,1,47,5,1,1,1,1,1,1,0,1,1,1,189310,0,0.1,31776,80767,0.0993,0.4148,0,82047.03,0.09,0,3,9/7/2017,2625.1,0,4,0,0.16,,
6651,15655252,Larionova,758,Germany,Male,1,41,0,1,1,0,1,1,0,1,0,0,0,78088,0,0.23,24616,73870,0.1161,0.4695,0,7070.04,0.06,1,10,4/13/2017,7803,0,2,0,0.25,,
6652,15803941,Seleznev,600,France,Male,0,46,0,1,0,0,1,0,1,0,1,1,1,19842,0,0.13,35060,35291,0.147,0.1265,1,22407.47,0.04,0,2,4/22/2015,8124,0,1,0,0.43,,
6653,15714380,Butcher,827,France,Male,1,38,2,2,0,0,0,0,1,0,1,1,0,103305,0,0.32,16008,64998,0.141,0.3957,0,43274.7,0.07,0,6,1/6/2017,6753.7,0.27,2,1,0.08,,
6654,15666559,Gould,608,Germany,Male,1,23,5,2,1,1,0,1,1,0,1,1,0,116124,0,0.49,40527,29401,0.1036,0.1242,1,61811.83,0.12,1,7,11/25/2017,1163.7,0.38,2,0,0.47,,
6655,15799998,Cunningham,608,France,Female,1,30,4,1,0,1,1,0,0,1,1,0,1,142730,0,0.08,9890,75765,0.1566,0.154,0,77059.97,0.08,0,4,6/27/2019,5060,0,3,0,0.29,,
6656,15703763,Sanderson,554,France,Male,0,44,0,1,1,0,0,0,0,1,1,1,0,58077,0,0.45,24371,51784,0.1591,0.4198,1,57107.72,0.11,1,8,12/3/2018,1769.4,0.24,2,0,0.18,,
6657,15795640,Mai,683,Germany,Female,1,35,3,2,0,0,1,0,1,0,0,0,1,186124,0,0.46,0,63042,0.1755,0.1627,1,46280.53,0.08,0,4,1/29/2018,884.3,0,2,1,0.42,,
6658,15780056,Reid,660,Spain,Male,0,33,1,1,1,1,0,0,0,1,0,0,0,29664,0,0.25,22326,30183,0.1246,0.2075,0,43157.46,0.06,0,1,11/12/2018,8495.9,0.42,3,1,0.26,,
6659,15777873,Downer,628,France,Female,1,31,4,1,0,1,0,0,0,0,0,0,0,147963,1,0.02,22456,53429,0.1644,0.4633,0,16934.32,0.07,0,8,3/22/2017,8203.8,0,6,0,0.14,,
6660,15584749,Humphries,668,Germany,Male,0,39,1,1,1,0,0,1,0,1,1,0,0,38466,0,0.13,36118,40468,0.1221,0.3092,0,43489.27,0.05,0,4,9/13/2015,8091.1,0.27,3,0,0.52,,
6661,15765258,Bochsa,776,France,Female,1,29,2,2,1,0,0,1,1,1,0,1,0,143301,0,0.34,44229,27768,0.0889,0.3349,1,96734.77,0.13,1,5,5/15/2018,7912.4,0.05,1,1,0.47,,
6662,15623346,Czajkowski,820,France,Male,0,36,0,2,1,1,0,0,0,1,0,0,1,31423,0,0.39,14034,28850,0.1202,0.4114,1,111586.63,0.12,0,4,4/25/2015,4162.2,0.31,4,1,0.74,,
6663,15614054,Pankhurst,665,France,Male,1,36,2,2,0,0,1,1,0,0,1,0,0,121506,0,0.4,0,23458,0.1136,0.2234,1,29553.02,0.08,1,4,3/27/2015,522.6,0.25,5,1,0.57,,
